,07-12-21-11-02-04_fitted_on_100_EPOCHS,real,07-12-21-13-05-13_fitted_on_100_EPOCHS,07-12-21-15-32-10_fitted_on_100_EPOCHS,07-12-21-18-20-59_fitted_on_100_EPOCHS,07-12-21-20-59-27_fitted_on_100_EPOCHS,07-12-21-11-02-04_fitted_on_100_EPOCHS_weight,07-12-21-13-05-13_fitted_on_100_EPOCHS_weight,07-12-21-15-32-10_fitted_on_100_EPOCHS_weight,07-12-21-18-20-59_fitted_on_100_EPOCHS_weight,07-12-21-20-59-27_fitted_on_100_EPOCHS_weight
115470,0,1,1,1,1,1,,,,,
115471,0,1,1,1,1,1,,,,,
115472,2,1,1,1,0,1,,,,,
115473,2,1,1,1,0,1,,,,,
115474,2,1,1,1,2,1,,,,,
115475,2,1,1,1,0,1,,,,,
115476,2,1,1,1,0,1,,,,,
115477,2,1,1,1,0,1,,,,,
115478,1,0,1,1,0,1,,,,,
115479,2,0,0,0,0,0,,,,,
115480,2,0,0,0,0,0,,,,,
115481,2,0,0,0,0,0,,,,,
115482,2,0,0,0,0,0,,,,,
115483,0,0,0,0,0,0,,,,,
115484,2,0,0,0,0,0,,,,,
115485,2,0,0,0,0,0,,,,,
115486,2,0,0,0,0,0,,,,,
115487,2,0,0,0,2,0,,,,,
115488,2,2,2,2,2,2,,,,,
115489,2,2,2,2,2,2,,,,,
115490,2,2,2,2,2,2,,,,,
115491,0,2,2,2,2,2,,,,,
115492,2,2,2,2,2,2,,,,,
115493,2,2,2,2,2,2,,,,,
115494,2,2,2,2,2,2,,,,,
115495,2,0,2,2,2,2,,,,,
115496,2,0,2,2,2,2,,,,,
115497,2,0,2,2,2,2,,,,,
115498,2,0,2,2,2,2,,,,,
115499,0,0,2,2,0,2,,,,,
115500,2,2,2,2,2,2,,,,,
115501,2,2,2,2,2,2,,,,,
115502,2,2,2,2,2,2,,,,,
115503,2,2,2,2,2,2,,,,,
115504,2,2,2,2,2,2,,,,,
115505,2,2,2,2,2,2,,,,,
115506,2,2,2,2,2,2,,,,,
115507,2,2,2,2,2,2,,,,,
115508,2,2,2,1,2,2,,,,,
115509,2,2,2,1,2,2,,,,,
115510,2,2,2,0,2,2,,,,,
115511,2,2,2,0,2,2,,,,,
115512,2,2,2,0,2,2,,,,,
115513,2,2,2,0,2,2,,,,,
115514,2,2,2,2,2,2,,,,,
115515,2,0,2,2,2,2,,,,,
115516,2,0,0,2,2,2,,,,,
115517,2,0,0,2,2,2,,,,,
115518,2,0,2,2,2,2,,,,,
115519,2,2,2,2,2,2,,,,,
115520,2,2,2,2,2,2,,,,,
115521,2,2,2,2,2,2,,,,,
115522,0,1,2,2,2,2,,,,,
115523,0,1,2,1,1,2,,,,,
115524,0,1,1,1,1,1,,,,,
115525,2,1,1,1,1,1,,,,,
115526,0,1,1,1,1,1,,,,,
115527,2,1,1,2,1,1,,,,,
115528,2,1,1,2,1,1,,,,,
115529,2,1,1,1,1,1,,,,,
115530,0,0,0,2,1,0,,,,,
115531,1,0,0,2,1,0,,,,,
115532,2,0,0,2,2,2,,,,,
115533,2,0,0,2,2,2,,,,,
115534,0,0,2,2,2,2,,,,,
115535,2,0,2,2,2,2,,,,,
115536,2,0,0,2,2,0,,,,,
115537,2,0,0,2,2,0,,,,,
115538,0,0,2,2,2,0,,,,,
115539,2,1,2,2,2,0,,,,,
115540,2,1,2,2,2,0,,,,,
115541,0,0,2,2,2,0,,,,,
115542,0,0,0,2,0,0,,,,,
115543,0,0,0,2,0,0,,,,,
115544,0,0,0,2,0,0,,,,,
115545,2,0,0,2,2,0,,,,,
115546,2,0,0,2,2,0,,,,,
115547,2,0,0,2,2,0,,,,,
115548,2,0,0,2,2,0,,,,,
115549,2,0,0,2,2,0,,,,,
115550,2,0,0,2,2,0,,,,,
115551,2,0,0,2,2,0,,,,,
115552,2,0,0,2,2,0,,,,,
115553,2,0,0,2,2,2,,,,,
115554,2,0,0,0,2,2,,,,,
115555,2,0,0,0,0,2,,,,,
115556,2,0,0,1,0,2,,,,,
115557,2,0,0,2,0,2,,,,,
115558,2,0,2,1,0,2,,,,,
115559,2,0,0,2,0,2,,,,,
115560,2,0,0,0,0,1,,,,,
115561,2,0,0,0,0,2,,,,,
115562,2,0,2,0,0,2,,,,,
115563,2,2,2,0,2,1,,,,,
115564,2,2,2,0,2,1,,,,,
115565,2,2,2,2,2,1,,,,,
115566,2,2,2,2,2,2,,,,,
115567,2,2,2,2,2,2,,,,,
115568,2,2,2,2,2,2,,,,,
115569,2,2,2,2,2,2,,,,,
115570,2,2,2,2,2,2,,,,,
115571,2,2,2,2,2,2,,,,,
115572,2,2,2,2,2,2,,,,,
115573,0,2,2,2,2,2,,,,,
115574,2,2,2,2,0,2,,,,,
115575,0,0,0,0,0,0,,,,,
115576,0,0,0,0,0,0,,,,,
115577,2,0,0,0,0,0,,,,,
115578,2,0,0,0,0,0,,,,,
115579,0,0,0,0,0,0,,,,,
115580,0,0,0,0,0,0,,,,,
115581,0,0,0,0,0,0,,,,,
115582,2,0,0,0,0,0,,,,,
115583,2,0,0,1,0,0,,,,,
115584,2,1,0,2,0,1,,,,,
115585,2,1,1,2,0,1,,,,,
115586,1,1,1,2,0,1,,,,,
115587,1,1,2,1,0,1,,,,,
115588,2,1,2,1,1,1,,,,,
115589,2,1,2,1,1,1,,,,,
115590,1,1,2,1,1,1,,,,,
115591,2,1,2,1,1,1,,,,,
115592,2,1,2,1,1,1,,,,,
115593,1,1,2,1,1,1,,,,,
115594,2,1,2,1,1,1,,,,,
115595,2,1,1,1,1,1,,,,,
115596,1,1,1,1,1,1,,,,,
115597,1,1,1,1,1,1,,,,,
115598,1,1,1,1,1,1,,,,,
115599,1,1,1,1,1,1,,,,,
115600,1,1,1,1,1,1,,,,,
115601,1,1,1,1,1,1,,,,,
115602,1,1,1,1,1,1,,,,,
115603,1,1,1,1,1,1,,,,,
115604,1,2,1,1,1,1,,,,,
115605,2,2,2,2,2,2,,,,,
115606,1,2,2,2,2,2,,,,,
115607,2,2,2,2,2,2,,,,,
115608,2,2,2,2,2,2,,,,,
115609,2,2,2,2,2,2,,,,,
115610,1,2,2,2,2,2,,,,,
115611,2,2,2,2,2,2,,,,,
115612,1,2,2,2,2,2,,,,,
115613,2,2,2,2,2,2,,,,,
115614,1,1,1,1,1,1,,,,,
115615,1,1,1,1,1,1,,,,,
115616,1,1,1,1,1,1,,,,,
115617,1,1,1,1,1,1,,,,,
115618,1,1,1,1,1,1,,,,,
115619,1,1,1,1,1,1,,,,,
115620,1,1,1,1,1,1,,,,,
115621,1,1,1,1,1,1,,,,,
115622,1,1,1,1,1,1,,,,,
115623,1,1,1,1,1,1,,,,,
115624,1,1,1,1,1,1,,,,,
115625,1,1,1,1,1,1,,,,,
115626,1,1,1,1,1,1,,,,,
115627,1,1,1,1,1,1,,,,,
115628,1,1,1,1,1,1,,,,,
115629,1,1,1,1,1,1,,,,,
115630,1,1,1,1,1,1,,,,,
115631,1,1,1,1,1,1,,,,,
115632,1,1,1,1,1,1,,,,,
115633,1,1,1,1,1,1,,,,,
115634,1,1,1,1,1,1,,,,,
115635,1,1,1,1,1,1,,,,,
115636,1,1,1,1,1,1,,,,,
115637,1,1,1,1,1,1,,,,,
115638,1,1,1,1,1,1,,,,,
115639,1,1,1,1,1,1,,,,,
115640,1,1,1,1,1,1,,,,,
115641,1,1,1,1,1,1,,,,,
115642,1,1,1,1,1,1,,,,,
115643,1,1,1,1,1,1,,,,,
115644,1,1,1,1,1,1,,,,,
115645,1,1,1,1,1,1,,,,,
115646,1,1,1,1,1,1,,,,,
115647,1,1,1,1,1,1,,,,,
115648,1,1,1,1,1,1,,,,,
115649,1,1,1,1,1,1,,,,,
115650,1,1,1,1,1,1,,,,,
115651,1,1,1,1,1,1,,,,,
115652,1,1,1,1,1,1,,,,,
115653,1,1,1,1,1,1,,,,,
115654,1,1,1,1,1,1,,,,,
115655,1,1,1,1,1,1,,,,,
115656,1,1,1,1,1,1,,,,,
115657,1,1,1,1,1,1,,,,,
115658,1,1,1,1,1,1,,,,,
115659,1,1,1,1,1,1,,,,,
115660,1,1,1,1,1,1,,,,,
115661,1,1,1,1,1,1,,,,,
115662,1,1,1,1,1,1,,,,,
115663,1,1,1,1,1,1,,,,,
115664,1,1,1,1,1,1,,,,,
115665,1,1,1,1,1,1,,,,,
115666,1,1,1,1,1,1,,,,,
115667,1,1,1,1,1,1,,,,,
115668,1,1,1,1,1,1,,,,,
115669,1,1,1,1,1,1,,,,,
115670,1,1,1,1,1,1,,,,,
115671,1,1,1,1,1,1,,,,,
115672,1,1,1,1,1,1,,,,,
115673,1,1,1,1,1,1,,,,,
115674,1,1,1,1,1,1,,,,,
115675,1,1,1,1,1,1,,,,,
115676,1,1,1,1,1,1,,,,,
115677,1,1,1,1,1,1,,,,,
115678,1,1,1,1,1,1,,,,,
115679,1,1,1,1,1,1,,,,,
115680,2,2,1,1,1,1,,,,,
115681,0,2,2,2,2,2,,,,,
115682,2,2,2,2,2,2,,,,,
115683,2,2,2,2,2,2,,,,,
115684,2,2,2,2,2,2,,,,,
115685,2,2,2,2,2,2,,,,,
115686,2,2,2,2,2,2,,,,,
115687,2,2,2,2,2,2,,,,,
115688,2,2,2,2,2,2,,,,,
115689,2,2,2,0,2,2,,,,,
115690,0,0,0,0,0,2,,,,,
115691,2,0,0,0,0,0,,,,,
115692,2,0,0,0,0,0,,,,,
115693,2,0,0,0,0,0,,,,,
115694,2,0,0,0,0,0,,,,,
115695,2,0,0,0,0,0,,,,,
115696,2,0,0,0,0,0,,,,,
115697,0,0,0,0,0,0,,,,,
115698,2,0,0,0,0,0,,,,,
115699,2,0,0,0,0,0,,,,,
115700,2,0,0,0,0,0,,,,,
115701,0,0,0,0,0,0,,,,,
115702,2,2,0,0,0,0,,,,,
115703,2,2,2,0,0,0,,,,,
115704,2,2,2,1,0,2,,,,,
115705,2,2,2,2,0,2,,,,,
115706,2,2,2,1,0,2,,,,,
115707,2,2,2,2,0,2,,,,,
115708,2,1,2,1,0,1,,,,,
115709,1,1,1,1,0,1,,,,,
115710,1,1,1,0,0,1,,,,,
115711,2,1,1,0,0,1,,,,,
115712,1,1,1,0,0,1,,,,,
115713,2,2,1,0,0,1,,,,,
115714,0,2,2,2,0,2,,,,,
115715,0,2,2,2,2,2,,,,,
115716,2,2,2,0,2,2,,,,,
115717,2,2,2,0,2,2,,,,,
115718,2,2,2,0,2,2,,,,,
115719,2,2,2,0,2,2,,,,,
115720,2,2,2,0,2,2,,,,,
115721,0,2,2,0,2,2,,,,,
115722,0,1,2,0,2,0,,,,,
115723,0,0,0,0,0,0,,,,,
115724,2,0,0,0,0,0,,,,,
115725,2,0,0,0,0,0,,,,,
115726,2,0,2,0,0,0,,,,,
115727,2,0,2,0,0,0,,,,,
115728,0,0,2,0,0,0,,,,,
115729,2,0,2,0,0,0,,,,,
115730,2,1,2,0,0,0,,,,,
115731,2,0,2,0,0,0,,,,,
115732,2,2,2,0,0,0,,,,,
115733,2,2,2,2,2,2,,,,,
115734,2,2,2,2,2,2,,,,,
115735,2,0,0,2,2,2,,,,,
115736,2,0,0,2,0,2,,,,,
115737,2,0,0,0,0,0,,,,,
115738,2,0,0,0,2,0,,,,,
115739,2,0,0,0,0,0,,,,,
115740,2,0,0,0,0,0,,,,,
115741,2,0,0,0,2,2,,,,,
115742,2,0,2,0,2,2,,,,,
115743,2,0,2,2,2,2,,,,,
115744,2,0,2,2,2,2,,,,,
115745,0,2,2,0,2,2,,,,,
115746,0,2,2,2,2,2,,,,,
115747,0,2,2,0,2,2,,,,,
115748,2,2,2,0,2,2,,,,,
115749,2,2,2,0,2,2,,,,,
115750,2,0,0,0,0,2,,,,,
115751,2,0,0,0,0,0,,,,,
115752,2,0,0,0,0,0,,,,,
115753,2,0,0,0,0,0,,,,,
115754,2,0,0,0,0,0,,,,,
115755,2,0,0,0,0,1,,,,,
115756,2,0,0,0,0,1,,,,,
115757,2,0,2,0,0,1,,,,,
115758,1,0,2,0,0,1,,,,,
115759,1,0,0,0,0,2,,,,,
115760,1,2,0,0,1,2,,,,,
115761,0,2,0,2,2,2,,,,,
115762,0,2,0,2,2,2,,,,,
115763,0,2,0,2,1,2,,,,,
115764,2,2,2,2,2,2,,,,,
115765,2,2,2,2,2,2,,,,,
115766,2,2,2,2,2,2,,,,,
115767,2,2,2,2,2,2,,,,,
115768,2,2,2,2,2,2,,,,,
115769,2,2,2,2,2,2,,,,,
115770,2,2,2,2,2,2,,,,,
115771,0,2,2,2,2,2,,,,,
115772,0,2,0,2,2,0,,,,,
115773,2,1,0,2,2,0,,,,,
115774,2,1,2,2,2,0,,,,,
115775,2,0,2,0,2,0,,,,,
115776,0,0,0,0,0,0,,,,,
115777,0,0,0,0,0,2,,,,,
115778,0,0,2,0,0,2,,,,,
115779,0,0,2,0,0,2,,,,,
115780,0,0,2,0,0,2,,,,,
115781,0,0,2,0,0,0,,,,,
115782,0,0,2,0,1,2,,,,,
115783,0,0,2,0,2,2,,,,,
115784,0,0,2,0,1,0,,,,,
115785,0,0,2,0,2,0,,,,,
115786,0,0,2,0,2,0,,,,,
115787,0,0,2,0,2,2,,,,,
115788,0,0,2,0,0,2,,,,,
115789,0,0,0,0,0,0,,,,,
115790,0,0,0,0,0,0,,,,,
115791,0,0,0,0,0,0,,,,,
115792,0,0,0,0,0,0,,,,,
115793,0,0,0,0,0,0,,,,,
115794,0,0,0,0,0,0,,,,,
115795,0,0,0,0,0,0,,,,,
115796,0,0,0,0,0,0,,,,,
115797,0,0,2,0,0,0,,,,,
115798,0,2,2,0,2,2,,,,,
115799,2,2,2,2,2,2,,,,,
115800,2,2,2,0,2,2,,,,,
115801,2,2,2,0,2,2,,,,,
115802,0,2,2,0,2,2,,,,,
115803,2,2,2,0,2,2,,,,,
115804,0,2,2,0,2,0,,,,,
115805,0,1,0,0,0,0,,,,,
115806,0,0,0,0,0,0,,,,,
115807,0,0,0,0,0,0,,,,,
115808,0,0,0,0,0,0,,,,,
115809,0,0,0,0,0,0,,,,,
115810,0,0,0,0,0,0,,,,,
115811,0,0,0,0,0,0,,,,,
115812,0,0,0,0,0,0,,,,,
115813,0,1,0,2,2,0,,,,,
115814,1,1,0,2,2,0,,,,,
115815,1,2,0,2,2,0,,,,,
115816,2,2,0,2,2,0,,,,,
115817,2,2,0,2,2,0,,,,,
115818,2,2,2,2,2,0,,,,,
115819,2,2,2,2,2,0,,,,,
115820,2,2,2,2,2,0,,,,,
115821,2,2,2,2,2,2,,,,,
115822,2,2,2,2,2,0,,,,,
115823,2,2,2,2,2,0,,,,,
115824,2,2,2,2,2,0,,,,,
115825,0,1,0,2,0,2,,,,,
115826,0,0,0,0,0,0,,,,,
115827,0,0,0,0,0,2,,,,,
115828,0,0,0,0,0,2,,,,,
115829,0,0,0,0,0,2,,,,,
115830,0,2,0,2,0,2,,,,,
115831,0,2,2,2,2,2,,,,,
115832,0,2,2,2,2,2,,,,,
115833,0,2,2,2,2,2,,,,,
115834,2,2,2,2,2,2,,,,,
115835,2,2,2,2,2,2,,,,,
115836,0,2,2,2,2,2,,,,,
115837,2,2,2,2,2,2,,,,,
115838,2,2,2,2,2,2,,,,,
115839,2,2,2,2,2,2,,,,,
115840,2,2,2,2,2,2,,,,,
115841,2,2,2,2,2,2,,,,,
115842,2,1,2,2,2,2,,,,,
115843,2,0,2,2,1,2,,,,,
115844,0,0,2,2,1,2,,,,,
115845,2,0,2,2,1,2,,,,,
115846,2,0,2,2,1,2,,,,,
115847,2,0,2,2,1,2,,,,,
115848,2,2,2,2,1,2,,,,,
115849,2,2,2,1,1,2,,,,,
115850,2,2,2,1,1,2,,,,,
115851,2,2,2,2,2,2,,,,,
115852,2,2,2,2,2,2,,,,,
115853,2,2,2,2,2,2,,,,,
115854,2,2,2,2,2,2,,,,,
115855,2,2,2,2,2,2,,,,,
115856,2,2,2,2,2,2,,,,,
115857,2,2,2,2,2,2,,,,,
115858,2,2,2,2,2,2,,,,,
115859,2,2,2,2,2,2,,,,,
115860,2,2,2,2,2,2,,,,,
115861,2,2,2,2,2,2,,,,,
115862,2,2,2,2,2,2,,,,,
115863,2,2,2,2,2,2,,,,,
115864,2,2,2,2,2,2,,,,,
115865,2,2,2,2,2,2,,,,,
115866,2,2,2,2,2,2,,,,,
115867,2,2,2,2,2,2,,,,,
115868,2,2,0,2,2,2,,,,,
115869,2,2,0,2,2,2,,,,,
115870,2,2,0,0,2,2,,,,,
115871,2,2,0,0,2,2,,,,,
115872,2,0,0,0,2,2,,,,,
115873,2,0,0,0,0,0,,,,,
115874,0,0,0,0,0,2,,,,,
115875,2,0,0,0,0,2,,,,,
115876,0,0,0,0,0,0,,,,,
115877,0,2,0,0,0,0,,,,,
115878,0,0,0,0,0,0,,,,,
115879,0,0,0,0,0,0,,,,,
115880,0,0,0,0,0,0,,,,,
115881,0,0,0,0,0,0,,,,,
115882,0,0,0,0,0,0,,,,,
115883,0,0,0,0,0,0,,,,,
115884,0,0,0,0,0,0,,,,,
115885,0,2,0,0,0,0,,,,,
115886,0,2,0,0,0,0,,,,,
115887,0,2,0,0,1,0,,,,,
115888,0,2,0,0,0,0,,,,,
115889,0,0,0,0,0,0,,,,,
115890,0,0,0,0,0,0,,,,,
115891,2,2,0,1,0,0,,,,,
115892,2,2,0,2,2,0,,,,,
115893,2,2,2,2,2,2,,,,,
115894,2,2,2,2,2,2,,,,,
115895,2,2,2,2,2,2,,,,,
115896,2,2,2,2,2,2,,,,,
115897,2,2,2,2,2,2,,,,,
115898,2,2,2,2,2,2,,,,,
115899,2,2,2,2,2,2,,,,,
115900,2,2,2,2,2,2,,,,,
115901,2,0,0,2,0,0,,,,,
115902,0,0,0,0,0,0,,,,,
115903,0,0,0,0,0,0,,,,,
115904,0,0,0,0,0,0,,,,,
115905,0,0,0,2,0,0,,,,,
115906,0,2,0,2,2,2,,,,,
115907,0,2,2,2,2,2,,,,,
115908,2,2,2,2,2,2,,,,,
115909,2,2,2,2,2,2,,,,,
115910,2,2,2,2,2,2,,,,,
115911,2,2,2,2,2,2,,,,,
115912,2,2,2,2,2,2,,,,,
115913,2,2,0,2,2,2,,,,,
115914,0,0,0,0,2,2,,,,,
115915,2,2,2,2,2,2,,,,,
115916,2,2,2,2,2,2,,,,,
115917,2,2,2,2,2,2,,,,,
115918,2,2,2,2,2,2,,,,,
115919,2,2,2,2,2,2,,,,,
115920,2,2,2,2,2,2,,,,,
115921,2,2,2,2,2,2,,,,,
115922,2,2,2,2,2,2,,,,,
115923,2,2,2,2,2,2,,,,,
115924,2,2,2,2,2,2,,,,,
115925,2,2,2,2,2,2,,,,,
115926,2,2,2,2,2,2,,,,,
115927,2,2,2,2,1,2,,,,,
115928,2,2,2,2,1,2,,,,,
115929,2,2,2,2,1,2,,,,,
115930,2,1,2,2,2,2,,,,,
115931,2,0,2,2,2,2,,,,,
115932,2,0,2,2,2,0,,,,,
115933,2,0,2,2,2,2,,,,,
115934,2,0,2,2,2,0,,,,,
115935,2,0,2,2,2,0,,,,,
115936,0,0,2,2,2,0,,,,,
115937,2,0,2,2,2,0,,,,,
115938,2,0,2,2,2,0,,,,,
115939,0,0,2,2,0,0,,,,,
115940,2,2,2,2,2,0,,,,,
115941,2,2,2,2,2,2,,,,,
115942,0,0,2,2,0,2,,,,,
115943,0,0,2,2,0,2,,,,,
115944,0,0,2,2,0,2,,,,,
115945,2,0,2,2,2,2,,,,,
115946,2,1,2,2,2,2,,,,,
115947,2,2,2,2,2,2,,,,,
115948,2,2,2,2,2,2,,,,,
115949,2,2,2,2,2,2,,,,,
115950,2,2,2,2,2,2,,,,,
115951,2,2,2,2,2,2,,,,,
115952,2,2,2,2,2,2,,,,,
115953,2,2,2,2,2,2,,,,,
115954,2,2,2,2,2,2,,,,,
115955,2,2,2,2,2,2,,,,,
115956,2,2,2,2,2,2,,,,,
115957,2,2,2,2,2,2,,,,,
115958,2,2,2,2,2,2,,,,,
115959,2,2,2,2,2,2,,,,,
115960,2,2,2,2,2,2,,,,,
115961,2,2,0,2,2,2,,,,,
115962,2,1,0,2,2,0,,,,,
115963,0,1,0,2,2,2,,,,,
115964,0,1,0,2,2,2,,,,,
115965,0,0,0,0,2,2,,,,,
115966,0,0,1,0,2,2,,,,,
115967,0,0,1,0,2,2,,,,,
115968,0,0,0,0,0,0,,,,,
115969,0,0,0,0,0,0,,,,,
115970,0,0,0,0,0,0,,,,,
115971,0,0,0,0,0,0,,,,,
115972,0,0,0,0,0,0,,,,,
115973,0,0,0,0,0,0,,,,,
115974,0,0,0,0,0,0,,,,,
115975,0,0,0,2,0,0,,,,,
115976,0,0,0,2,0,0,,,,,
115977,2,2,2,2,2,2,,,,,
115978,2,2,2,2,2,2,,,,,
115979,2,2,2,2,2,2,,,,,
115980,2,2,2,2,2,2,,,,,
115981,0,2,2,2,2,2,,,,,
115982,2,2,2,2,2,2,,,,,
115983,0,2,2,2,2,2,,,,,
115984,0,2,2,2,2,2,,,,,
115985,0,2,2,2,2,2,,,,,
115986,0,0,2,0,0,1,,,,,
115987,0,0,1,0,0,1,,,,,
115988,0,0,1,0,0,1,,,,,
115989,1,0,1,2,0,1,,,,,
115990,1,0,1,2,2,1,,,,,
115991,1,0,1,2,0,1,,,,,
115992,2,2,2,2,2,2,,,,,
115993,2,2,2,2,2,2,,,,,
115994,2,2,2,2,2,2,,,,,
115995,2,2,2,2,2,2,,,,,
115996,2,2,2,2,2,2,,,,,
115997,2,2,2,2,2,2,,,,,
115998,2,2,2,2,2,2,,,,,
115999,2,2,2,2,2,2,,,,,
116000,0,2,2,2,2,2,,,,,
116001,0,2,2,2,0,2,,,,,
116002,0,2,2,2,2,2,,,,,
116003,2,2,2,2,2,2,,,,,
116004,2,2,2,2,2,2,,,,,
116005,2,2,2,2,2,2,,,,,
116006,2,2,2,2,2,2,,,,,
116007,2,2,2,2,2,2,,,,,
116008,2,2,2,2,2,2,,,,,
116009,2,2,2,2,2,2,,,,,
116010,2,2,2,2,2,2,,,,,
116011,2,2,2,2,2,2,,,,,
116012,0,0,2,2,0,2,,,,,
116013,0,0,0,0,0,0,,,,,
116014,0,1,0,0,2,0,,,,,
116015,0,0,2,0,0,2,,,,,
116016,2,2,2,2,2,2,,,,,
116017,2,2,2,2,2,2,,,,,
116018,2,2,2,2,2,2,,,,,
116019,2,2,2,2,2,2,,,,,
116020,2,2,2,2,2,2,,,,,
116021,2,2,2,2,2,2,,,,,
116022,2,2,2,2,2,2,,,,,
116023,0,2,2,2,2,0,,,,,
116024,0,1,0,0,2,0,,,,,
116025,0,1,0,0,0,0,,,,,
116026,0,1,0,0,0,0,,,,,
116027,0,1,0,0,0,0,,,,,
116028,0,2,0,0,0,0,,,,,
116029,0,0,0,0,0,0,,,,,
116030,0,0,0,0,1,0,,,,,
116031,0,0,1,0,1,0,,,,,
116032,0,0,1,0,1,0,,,,,
116033,0,0,1,0,1,0,,,,,
116034,0,0,2,0,0,0,,,,,
116035,0,0,2,0,0,0,,,,,
116036,0,0,2,0,0,0,,,,,
116037,0,0,2,0,0,0,,,,,
116038,0,0,2,0,0,0,,,,,
116039,0,0,2,0,0,0,,,,,
116040,0,0,2,2,0,0,,,,,
116041,0,0,2,2,0,0,,,,,
116042,0,0,2,0,0,0,,,,,
116043,0,0,0,0,0,0,,,,,
116044,0,0,0,0,0,0,,,,,
116045,0,0,0,0,0,0,,,,,
116046,0,0,1,0,2,0,,,,,
116047,0,0,1,0,2,0,,,,,
116048,0,0,0,0,0,0,,,,,
116049,0,0,0,0,0,0,,,,,
116050,0,0,0,0,0,0,,,,,
116051,0,0,0,0,0,0,,,,,
116052,0,0,0,0,0,0,,,,,
116053,0,0,0,0,0,0,,,,,
116054,0,0,0,0,0,0,,,,,
116055,0,0,0,0,0,0,,,,,
116056,0,0,0,0,0,0,,,,,
116057,0,0,0,2,2,0,,,,,
116058,0,0,0,2,2,0,,,,,
116059,0,0,0,2,2,0,,,,,
116060,0,0,0,0,2,0,,,,,
116061,0,0,0,0,2,0,,,,,
116062,0,0,0,0,2,0,,,,,
116063,0,0,0,0,0,2,,,,,
116064,0,0,0,0,0,0,,,,,
116065,0,0,0,0,0,0,,,,,
116066,0,0,0,0,0,0,,,,,
116067,0,0,0,0,0,0,,,,,
116068,0,0,0,0,0,0,,,,,
116069,0,0,0,0,0,0,,,,,
116070,0,0,0,0,0,0,,,,,
116071,0,0,0,0,0,0,,,,,
116072,0,1,0,0,0,0,,,,,
116073,0,0,0,0,0,0,,,,,
116074,0,0,0,0,0,0,,,,,
116075,0,0,0,0,0,2,,,,,
116076,0,2,1,2,2,2,,,,,
116077,2,2,2,2,2,2,,,,,
116078,2,2,2,2,2,2,,,,,
116079,2,2,2,2,2,2,,,,,
116080,2,2,2,0,2,0,,,,,
116081,2,1,2,0,2,0,,,,,
116082,2,1,2,2,2,0,,,,,
116083,2,2,2,2,2,0,,,,,
116084,2,2,2,2,2,2,,,,,
116085,2,2,2,2,2,2,,,,,
116086,2,0,2,2,2,0,,,,,
116087,2,0,0,2,2,0,,,,,
116088,0,0,0,2,2,0,,,,,
116089,0,2,0,2,2,0,,,,,
116090,0,2,0,2,2,1,,,,,
116091,2,2,2,2,2,2,,,,,
116092,2,2,2,2,2,2,,,,,
116093,0,0,2,2,2,2,,,,,
116094,0,0,0,2,1,0,,,,,
116095,0,0,0,0,0,0,,,,,
116096,0,0,0,0,0,0,,,,,
116097,0,0,0,0,0,0,,,,,
116098,0,0,0,0,0,0,,,,,
116099,0,0,0,0,0,0,,,,,
116100,0,0,0,0,0,0,,,,,
116101,0,0,0,0,0,0,,,,,
116102,0,0,0,0,0,0,,,,,
116103,0,0,0,0,0,0,,,,,
116104,0,0,0,0,0,0,,,,,
116105,0,0,0,0,0,0,,,,,
116106,0,0,0,0,0,0,,,,,
116107,2,0,0,0,0,0,,,,,
116108,2,0,0,0,0,2,,,,,
116109,0,0,0,0,0,2,,,,,
116110,0,0,0,0,0,2,,,,,
116111,0,0,0,0,0,2,,,,,
116112,0,0,0,0,0,2,,,,,
116113,0,0,0,0,0,2,,,,,
116114,0,0,0,0,0,2,,,,,
116115,0,0,0,0,0,2,,,,,
116116,2,0,0,0,0,2,,,,,
116117,2,0,0,0,0,2,,,,,
116118,0,0,0,0,0,0,,,,,
116119,0,0,0,0,0,0,,,,,
116120,0,0,0,0,0,0,,,,,
116121,0,0,0,0,0,0,,,,,
116122,0,0,0,0,0,0,,,,,
116123,0,0,0,0,0,0,,,,,
116124,0,0,0,0,0,0,,,,,
116125,0,0,0,2,2,0,,,,,
116126,2,2,2,2,2,0,,,,,
116127,2,2,2,2,2,2,,,,,
116128,2,2,2,2,2,2,,,,,
116129,2,2,2,2,2,2,,,,,
116130,2,2,2,2,2,2,,,,,
116131,2,2,2,2,2,2,,,,,
116132,2,2,2,2,2,2,,,,,
116133,2,2,2,2,2,2,,,,,
116134,2,2,2,2,2,2,,,,,
116135,2,2,2,2,2,2,,,,,
116136,2,2,2,2,2,2,,,,,
116137,2,2,2,2,2,2,,,,,
116138,0,2,2,2,1,2,,,,,
116139,0,2,2,2,2,2,,,,,
116140,0,2,2,0,0,2,,,,,
116141,0,2,2,0,0,0,,,,,
116142,0,2,2,0,0,0,,,,,
116143,0,2,2,2,0,0,,,,,
116144,2,2,2,2,0,2,,,,,
116145,2,2,2,2,0,2,,,,,
116146,2,2,2,2,0,2,,,,,
116147,0,2,2,2,0,2,,,,,
116148,0,2,2,2,2,2,,,,,
116149,0,2,2,2,2,2,,,,,
116150,2,2,2,2,2,2,,,,,
116151,2,2,2,2,2,2,,,,,
116152,0,2,2,2,2,2,,,,,
116153,2,2,2,2,2,2,,,,,
116154,2,2,2,2,2,2,,,,,
